"site","wavs","wavs_sans_int","Anthropophony_mean","Biophony_mean","Geophony_mean","Quiet_mean","Interference_mean"
"s2lam108_210521",564,339,0.0567407407407407,0.198666666666667,0.00696296296296296,0.548148148148148,0
"s2lam108_210530",573,417,0.00235042735042735,0.809188034188034,0.0014957264957265,0.0965811965811966,0
"s2lam108_210613",562,368,0.0142611683848797,0.44020618556701,0.00807560137457045,0.202577319587629,0
"s2lam109_200522",855,532,0.0147574819401445,0.504540763673891,0.00949432404540764,0.361300309597523,0
"s2lam109_200616",704,356,0.0323754789272031,0.233620689655172,0.0146551724137931,0.472605363984674,0
"s2lam109_200630",422,62,0.0800925925925926,0.0937037037037037,0.020462962962963,0.487962962962963,0
"s2lam109_210407",560,413,0.272789115646259,0.326757369614512,0.00566893424036281,0.0399092970521542,0
"s2lam109_210420",416,253,0.0100204498977505,0.386298568507157,0.0114519427402863,0.466462167689162,0
"s2lam109_210508",578,393,0.0790990990990991,0.116036036036036,0.0246846846846847,0.408648648648649,0
"s2lam109_210525",436,146,0.0563218390804598,0.139655172413793,0.0196551724137931,0.391609195402299,0
"s2lam110_200522",855,387,0.0322649572649573,0.246866096866097,0.00384615384615385,0.557621082621083,0
"s2lam110_200624",407,81,0.0016359918200409,0.432617586912065,0.0991820040899796,0.0565439672801636,0
"s2lam110_210331",413,386,0.0753086419753086,0.091358024691358,0.0320987654320988,0.403703703703704,0
"s2lam110_210420",422,341,0.00329218106995885,0.221810699588477,0.00411522633744856,0.65761316872428,0
"s2lam110_210507",425,248,0.0766478342749529,0.784180790960452,0.00583804143126177,0.0212806026365348,0
"s2lam110_210609",422,286,0.0659313725490196,0.238480392156863,0.0357843137254902,0.305392156862745,0
"s2lam110_210624",711,233,0.0916317991631799,0.385774058577406,0.050697350069735,0.144002789400279,0
"s2lam111_200501",456,116,0.0631372549019608,0.417843137254902,0.0458823529411765,0.129509803921569,0
"s2lam111_200506",561,135,0.0895931142410016,0.388419405320814,0.0318466353677621,0.124178403755869,0
"s2lam111_200514",719,210,0.074852652259332,0.387033398821218,0.0426981008513425,0.128552717747217,0
"s2lam111_200610",810,162,0.0673353909465021,0.300102880658436,0.028858024691358,0.168364197530864,0
"s2lam112_200623",305,72,0.0419170243204578,0.284406294706724,0.0118741058655222,0.387696709585122,0
"s2lam112_200710",574,480,0.0943262411347518,0.371276595744681,0.0368794326241135,0.204255319148936,0
"s2lam112_210328",719,543,0.0248106060606061,0.168181818181818,0.174242424242424,0.139204545454545,0
"s2lam112_210413",414,150,0.0138888888888889,0.146212121212121,0.061489898989899,0.440025252525253,0
"s2lam112_210507",424,352,0.0217592592592593,0.747685185185185,0.0351851851851852,0.000462962962962963,0
"s2lam112_210521",444,189,0.0158169934640523,0.458692810457516,0.0258823529411765,0.292418300653595,0
"s2lam112_210606",562,452,0.0778787878787879,0.301212121212121,0.02,0.235757575757576,0
"s2lam112_210616",586,309,0.00950661853188929,0.539590854392298,0.00661853188929001,0.229843561973526,0
"s2lam112_210627",439,348,0.00622710622710623,0.397069597069597,0.0695970695970696,0.0010989010989011,0
"s2lam113_200708",559,467,0.0036231884057971,0.502536231884058,0.091304347826087,0.097463768115942,0
"s2lam113_210410",592,309,0.0422850412249706,0.169375736160188,0.238398115429918,0.00259128386336867,0
"s2lam113_210426",570,366,0.0504901960784314,0.385457516339869,0.0723856209150327,0.152614379084967,0
"s2lam113_210516",437,406,0.0193548387096774,0.324731182795699,0.0580645161290323,0.118279569892473,0
"s2lam113_210530",565,267,0.0052572706935123,0.840268456375839,0.00469798657718121,0.0589485458612975,0
"s2lam113_210609",424,385,0.00170940170940171,0.847863247863248,0.011965811965812,0.0170940170940171,0
"s2lam113_210622",439,294,0.0133333333333333,0.375402298850575,0.0140229885057471,0.0609195402298851,0
"s2lam114_200624",305,48,0.00920881971465629,0.15875486381323,0.0249027237354086,0.474448767833982,0
"s2lam114_200710",561,313,0.00873655913978495,0.216263440860215,0.102150537634409,0.199596774193548,0
"s2lam114_210418",581,323,0.0733850129198966,0.272609819121447,0.0198966408268734,0.0363049095607235,0
"s2lam114_210506",428,302,0.000264550264550265,0.302910052910053,0.397089947089947,0.00873015873015873,0
"s2lam114_210517",454,350,0.0227564102564103,0.588461538461538,0.0836538461538461,0.057051282051282,0
"s2lam114_210614",688,322,0.0183970856102004,0.664025500910747,0.0206739526411658,0.0241347905282332,0
"s2lam115_200708",574,329,0.0140136054421769,0.164081632653061,0.116734693877551,0.0774149659863946,0
"s2lam115_210327",574,257,0.0868559411146162,0.13596214511041,0.0498422712933754,0.323028391167192,0
"s2lam115_210410",535,467,0.0191176470588235,0.216666666666667,0.00392156862745098,0.429411764705882,0
"s2lam115_210430",421,157,0.0208333333333333,0.252525252525253,0.2375,0.0595959595959596,0
"s2lam115_210518",429,403,0.0666666666666667,0.765384615384615,0.00256410256410256,0,0
"s2llg001_170401",685,103,0.0587056128293242,0.116323024054983,0.232016036655212,0.449312714776632,0
"s2llg001_170414",696,78,0.0435275080906149,0.100755124056095,0.205339805825243,0.498705501618123,0
"s2llg001_170422",409,6,0.0213399503722084,0.198593879239041,0.0971050454921423,0.0831265508684863,0
"s2llg001_170430",544,67,0.00712788259958071,0.243396226415094,0.128930817610063,0.476240391334731,0
"s2llg001_170506",399,330,0.00289855072463768,0,0.00144927536231884,0.768115942028985,0
"s2llg001_170509",719,66,0.0215926493108729,0.124859622256253,0.044104134762634,0.662838182746299,0
"s2llg001_170516",410,36,0.013458110516934,0.148663101604278,0.125222816399287,0.475846702317291,0
"s2llg001_170520",411,11,0.150666666666667,0.2185,0.014,0.27475,0
"s2llg001_170527",460,38,0.018088467614534,0.171011058451817,0.0197472353870458,0.598578199052133,0
"s2llg001_170613",576,88,0.0110655737704918,0.254644808743169,0.146448087431694,0.464344262295082,0
"s2llg001_170620",431,56,0.0969777777777778,0.1768,0.2368,0.0512888888888889,0
"s2llg001_170701",592,49,0.0335174953959484,0.0759975445058318,0.140699815837937,0.470841006752609,0
"s2llg001_170708",2701,343,0.0116906983319197,0.111535199321459,0.0232258976533786,0.731128074639525,0
"s2llg001_180330",565,65,0.0088,0.0758666666666667,0.152266666666667,0.393066666666667,0
"s2llg001_180414",566,150,0.0239583333333333,0.0979166666666667,0.0556089743589744,0.722596153846154,0
"s2llg001_180425",558,31,0.00809614168247944,0.25932953826692,0.280455407969639,0.301518026565465,0
"s2llg001_180502",998,128,0.0149425287356322,0.22816091954023,0.0403065134099617,0.567547892720306,0
"s2llg001_180523",1143,331,0.00656814449917898,0.289408866995074,0.147988505747126,0.266707717569787,0
"s2llg001_190414",544,238,0.015359477124183,0.192374727668845,0.0598039215686275,0.606100217864924,0
"s2llg001_210420",423,98,0.00697435897435897,0.311692307692308,0.0951794871794872,0.456102564102564,0
"s2llg001_210628",431,112,0.0160919540229885,0.104597701149425,0.00240334378265413,0.791222570532915,0
"s2llg002_170404",432,65,0,0.00072661217075386,0.0289736603088102,0.955222524977293,0
"s2llg002_170415",459,154,0,0.00120218579234973,0.000109289617486339,0.99672131147541,0
"s2llg002_170422",435,12,0.0117415287628054,0.170921985815603,0.121040189125296,0.454609929078014,0
"s2llg002_170430",353,75,0.00311750599520384,0.229856115107914,0.0689448441247002,0.5121103117506,0
"s2llg002_170506",415,74,0.00840664711632454,0.203421309872923,0.00654936461388074,0.609188660801564,0
"s2llg002_170516",571,30,0.0109673444239063,0.243006777572397,0.116574245224892,0.456746765249538,0
"s2llg002_170520",415,13,0.0160033167495854,0.437976782752902,0.0996683250414594,0.0842454394693201,0
"s2llg002_170527",463,52,0.00632603406326034,0.091970802919708,0.0933495539334955,0.686293592862936,0
"s2llg002_170606",572,119,0.0108903605592347,0.139220014716703,0.0305371596762325,0.729654157468727,0
"s2llg002_170620",434,25,0.0091279543602282,0.779380603096985,0.0188264058679707,0.095680521597392,0
"s2llg002_170627",1582,205,0.0111353183248608,0.110481723553619,0.0153957879448076,0.781433067053982,0
"s2llg002_180425",553,66,0.019917864476386,0.59514031485284,0.0357973990417522,0.192265571526352,0
"s2llg002_180502",1000,101,0.0413422321097516,0.257100482017056,0.0343344456803856,0.537745643307379,0
"s2llg002_190414",566,202,0.000824175824175824,0.107875457875458,0.0492673992673993,0.778388278388278,0
"s2llg002_210405",570,0,0,0,0,1,0
"s2llg002_210420",424,59,0.00146118721461187,0.0553424657534247,0.0321461187214612,0.83972602739726,0
"s2llg002_210604",428,71,0.0144724556489262,0.363865546218487,0.126330532212885,0.305415499533147,0
"s2llg002_210622",435,63,0.0120071684587814,0.192383512544803,0.00017921146953405,0.737096774193548,0
"s2llg003_170404",431,13,0.0135566188197767,0.0181020733652313,0.257814992025518,0.0235247208931419,0
"s2llg003_170408",420,4,0.00817307692307692,0.0459134615384615,0.201201923076923,0.0868589743589744,0
"s2llg003_170415",458,273,0.00774774774774775,0.127567567567568,0.065045045045045,0.70054054054054,0
"s2llg003_170418",398,81,0.00757097791798107,0.156466876971609,0.00620399579390116,0.766351209253417,0
"s2llg003_170422",410,43,0.00853769300635786,0.202724795640327,0.0148047229791099,0.644050862851953,0
"s2llg003_170430",562,43,0.00815671162491972,0.174309569685292,0.0758509955041747,0.479576107899807,0
"s2llg003_170527",442,53,0.0167952013710368,0.153299057412168,0.00274207369323051,0.759383033419023,0
"s2llg003_170613",399,16,0.0200174064403829,0.169625761531767,0.0153176675369887,0.526283724978242,0
"s2llg003_170627",563,30,0.0521575984990619,0.116197623514697,0.0129455909943715,0.469856160100063,0
"s2llg003_170705",426,23,0.114971050454921,0.0731182795698925,0.112903225806452,0.317204301075269,0
"s2llg003_170711",575,56,0.0649325626204239,0.574887604367373,0.0126525369299936,0.0700706486833654,0
"s2llg003_180116",604,312,0.0555936073059361,0.21689497716895,0.0299086757990868,0.32351598173516,0
"s2llg003_180331",560,26,0.0405742821473159,0.0378901373283396,0.399188514357054,0.410424469413233,0
"s2llg003_180414",552,158,0.0291032148900169,0.29906937394247,0.389424703891709,0.136463620981387,0
"s2llg003_180502",1000,41,0.0326381647549531,0.238859923531456,0.0437261035801182,0.44365658672228,0
"s2llg003_180519",724,138,0.0065415244596132,0.334414106939704,0.0267349260523322,0.437485779294653,0
"s2llg003_180526",714,323,0.0140664961636829,0.479028132992327,0.0178175618073316,0.354305200341006,0
"s2llg003_180624",875,31,0.0147709320695103,0.258135860979463,0.00130331753554502,0.642061611374408,0
"s2llg003_190503",2990,424,0.0136788776305534,0.158677578591842,0.130514419329696,0.54019225772928,0
"s2llg003_190530",574,51,0.0246016571064372,0.546781389420013,0.0841937539834289,0.154238368387508,0
"s2llg004_170401",704,95,0.00875752599890531,0.0996168582375479,0.36360153256705,0.416967706622879,0
"s2llg004_170414",583,214,0.00885275519421861,0.39159891598916,0.115989159891599,0.348870822041554,0
"s2llg004_170418",886,138,0.0148841354723708,0.0861408199643494,0.0275846702317291,0.759982174688057,0
"s2llg004_170506",399,9,0.0114529914529915,0.34974358974359,0.00128205128205128,0.565042735042735,0
"s2llg004_170516",542,11,0.0849968612680477,0.0616446955430006,0.142247332077841,0.0839924670433145,0
"s2llg004_170520",422,9,0.121630347054076,0.257788539144471,0.0728006456820016,0.0313155770782889,0
"s2llg004_170527",468,30,0.0561643835616438,0.0974124809741248,0.253044140030441,0.360654490106545,0
"s2llg004_170606",570,142,0.0270249221183801,0.313785046728972,0.0332554517133956,0.413473520249221,0
"s2llg004_170613",417,27,0.0582905982905983,0.281538461538462,0.0426495726495726,0.396666666666667,0
"s2llg004_170616",606,57,0.0443230115361263,0.276745598057073,0.0293260473588342,0.445719489981785,0
"s2llg004_170627",561,41,0.166153846153846,0.0699358974358974,0.0103846153846154,0.482948717948718,0
"s2llg004_170705",421,102,0.0387669801462905,0.357262277951933,0.025705329153605,0.371891327063741,0
"s2llg004_170804",2731,232,0.023155929038282,0.318500733626784,0.142016806722689,0.281966119781246,0
"s2llg004_171210",988,104,0.299811463046757,0.0838989441930618,0.073868778280543,0.133257918552036,0
"s2llg004_180126",1725,34,0.465759905381431,0.0995466193573822,0.0495958998620146,0.0254878769958604,0
"s2llg004_180414",560,65,0.0476767676767677,0.422356902356902,0.117912457912458,0.215892255892256,0
"s2llg004_180425",556,87,0.104406538734897,0.389623312011372,0.139232409381663,0.053589196872779,0
"s2llg004_180502",1001,198,0.0391448733914487,0.249481112494811,0.319468659194687,0.193731838937318,0
"s2llg004_180523",1224,208,0.0062007874015748,0.140682414698163,0.269750656167979,0.184284776902887,0
"s2llg004_190414",571,160,0.00794809407948094,0.10551500405515,0.200729927007299,0.571289537712895,0
"s2llg004_190503",697,67,0.0125925925925926,0.127460317460317,0.117936507936508,0.644761904761905,0
"s2llg004_190530",573,106,0.0092790863668808,0.464453961456103,0.000285510349750178,0.468950749464668,0
"s2llg004_210405",573,103,0.0147517730496454,0.180496453900709,0.0739716312056738,0.629007092198582,0
"s2llg004_210420",422,124,0.00503355704697987,0.353020134228188,0.0161073825503356,0.529530201342282,0
"s2llg004_210604",431,188,0.0156378600823045,0.217695473251029,0.190260631001372,0.47517146776406,0
"s2llg004_210622",432,137,0.0119774011299435,0.41683615819209,0.0775141242937853,0.228135593220339,0
"s2llg004_210628",426,90,0.0212301587301587,0.114583333333333,0.131150793650794,0.456448412698413,0
"s2llg005_170401",705,59,0.0117131062951496,0.0345717234262126,0.00681114551083591,0.857946336429309,0
"s2llg005_170408",414,16,0.0134003350083752,0.0806532663316583,0.0371859296482412,0.458458961474037,0
"s2llg005_170415",473,268,0.00715447154471545,0.169756097560976,0.231869918699187,0.388780487804878,0
"s2llg005_170422",433,95,0.011439842209073,0.136785009861933,0.233037475345168,0.454733727810651,0
"s2llg005_170430",2305,1811,0.0248987854251012,0.154453441295547,0.171524966261808,0.317206477732794,0
"s2llg005_170527",466,41,0.0149019607843137,0.105960784313725,0.0305098039215686,0.755921568627451,0
"s2llg005_170627",520,76,0.0113363363363363,0.0957207207207207,0.023048048048048,0.781906906906907,0
"s2llg005_170705",426,50,0.132624113475177,0.0899822695035461,0.0409574468085106,0.358776595744681,0
"s2llg005_170811",415,19,0.172979797979798,0.0560606060606061,0.0288720538720539,0.28030303030303,0
"s2llg005_180331",551,49,0.105179282868526,0.0581673306772908,0.237184594953519,0.376294820717131,0
"s2llg005_180414",568,230,0.0195266272189349,0.283727810650888,0.0569033530571992,0.436094674556213,0
"s2llg005_180425",563,29,0.0300249687890137,0.774843945068664,0.0451935081148564,0.0294007490636704,0
"s2llg005_180502",1000,98,0.0194013303769401,0.216925351071693,0.0285291943828529,0.57719881744272,0
"s2llg005_180517",546,93,0.0183958793230316,0.597498160412068,0.011626195732156,0.262693156732892,0
"s2llg005_180522",441,148,0.0164960182025028,0.491240045506257,0.00113765642775882,0.330034129692833,0
"s2llg005_180624",870,111,0.0396135265700483,0.0689064558629776,0.263285024154589,0.27487922705314,0
"s2llg005_190414",569,127,0.00505279034690799,0.164253393665158,0.0182503770739065,0.734012066365007,0
"s2llg005_190503",699,79,0.0167204301075269,0.237204301075269,0.129032258064516,0.428602150537634,0
"s2llg005_190521",425,39,0.00967184801381693,0.328756476683938,0.0659758203799655,0.38126079447323,0
"s2llg005_190530",572,84,0.0176912568306011,0.189139344262295,0.0478825136612022,0.594672131147541,0
"s2llg005_210420",426,44,0.00567190226876091,0.313176265270506,0.0154450261780105,0.568062827225131,0
"s2llg005_210622",421,37,0.0113715277777778,0.157118055555556,0.178472222222222,0.477690972222222,0
"s2llg005_210628",430,62,0.0136775362318841,0.184601449275362,0.0776268115942029,0.623913043478261,0
"s2llg006_170404",435,154,0.00782918149466192,0.0245551601423488,0.0940688018979834,0.762870699881376,0
"s2llg006_170415",445,257,0.0109929078014184,0.19113475177305,0.0604609929078014,0.577659574468085,0
"s2llg006_170422",405,11,0.0190355329949239,0.205922165820643,0.027580372250423,0.0582910321489002,0
"s2llg006_170430",562,129,0.00916089299461124,0.216397228637413,0.153040800615858,0.352655889145497,0
"s2llg006_170506",417,33,0.00355902777777778,0.376822916666667,0.154079861111111,0.340017361111111,0
"s2llg006_170516",569,412,0.000212314225053079,0.00106157112526539,0.00976645435244161,0.530573248407643,0
"s2llg006_170527",460,58,0.00630182421227197,0.132587064676617,0.112106135986733,0.618242122719735,0
"s2llg006_170613",577,50,0.0110689437065149,0.209803921568627,0.0313092979127135,0.609234661606578,0
"s2llg006_170708",2882,198,0.0172379533035271,0.111189766517635,0.113450074515648,0.589393939393939,0
"s2llg006_180331",429,26,0.0628618693134822,0.173035566583954,0.066914805624483,0.375930521091811,0
"s2llg006_180414",580,127,0.210007358351729,0.0971302428256071,0.179028697571744,0.145842531272995,0
"s2llg006_180425",551,38,0.105653021442495,0.362897985705003,0.160363872644574,0.0898635477582846,0
"s2llg006_180502",1002,150,0.0374413145539906,0.440610328638498,0.0112284820031299,0.349217527386541,0
"s2llg006_180519",721,189,0.00307017543859649,0.271553884711779,0.285964912280702,0.340914786967419,0
"s2llg006_180526",213,19,0.00876288659793814,0.330240549828179,0.0120274914089347,0.538144329896907,0
"s2llg006_180624",864,86,0.0230934018851757,0.130848329048843,0.045458440445587,0.669837189374464,0
"s2llg006_190414",566,253,0.00702875399361022,0.118743343982961,0.0281150159744409,0.74643237486688,0
"s2llg006_190521",419,49,0.00477477477477477,0.341171171171171,0.125225225225225,0.377117117117117,0
"s2llg006_190530",572,91,0.0194040194040194,0.197920997920998,0.0320859320859321,0.518780318780319,0
"s2llg006_210405",569,33,0.00926616915422886,0.146082089552239,0.0029228855721393,0.726243781094527,0
"s2llg007_170401",709,76,0.0272248551869405,0.161137440758294,0.0572933122696156,0.608162190626646,0
"s2llg007_170414",583,172,0.0105433901054339,0.263422546634225,0.0222222222222222,0.609732360097324,0
"s2llg007_170418",426,35,0.00247229326513214,0.161807331628303,0.152429667519182,0.0430520034100597,0
"s2llg007_170422",413,22,0.0151747655583973,0.188320545609548,0.0773231031543052,0.629326513213981,0
"s2llg007_170430",561,83,0.0202928870292887,0.399232914923291,0.294560669456067,0.0692468619246862,0
"s2llg007_170506",418,64,0.0178907721280603,0.22316384180791,0.00612052730696798,0.577871939736347,0
"s2llg007_170516",569,7,0.0143534994068802,0.0780545670225386,0.223131672597865,0.0248517200474496,0
"s2llg007_170520",409,5,0.0256600660066007,0.271782178217822,0.104207920792079,0.00404290429042904,0
"s2llg007_170527",442,54,0.0231099656357388,0.288745704467354,0.0222508591065292,0.564347079037801,0
"s2llg007_170606",880,348,0.0433583959899749,0.124122807017544,0.1734335839599,0.436654135338346,0
"s2llg007_170613",581,150,0.0245939675174014,0.316009280742459,0.0494199535962877,0.421500386697602,0
"s2llg007_170627",552,39,0.0269005847953216,0.0657569850552307,0.0985705003248863,0.634632878492528,0
"s2llg007_170718",582,19,0.189816459443458,0.144168146832445,0.144404973357016,0.091651865008881,0
"s2llg007_170728",2717,227,0.0191432396251673,0.150401606425703,0.0711111111111111,0.540829986613119,0
"s2llg007_180330",707,48,0.0373292867981791,0.118917551846232,0.212190187152251,0.430247850278199,0
"s2llg007_180414",565,86,0.424008350730689,0.0916492693110647,0.158315935977731,0.146137787056367,0
"s2llg007_180425",562,21,0.0578558225508318,0.537276648182378,0.0308687615526802,0.147627849661121,0
"s2llg007_180502",1003,106,0.015867707172055,0.274284652545522,0.0265700483091787,0.555444072835377,0
"s2llg007_180524",688,47,0.00967238689547582,0.258710348413937,0.0257410296411856,0.363650546021841,0
"s2llg007_180614",858,34,0.034668284789644,0.0548543689320388,0.200606796116505,0.47831715210356,0
"s2llg007_190521",425,53,0.00869175627240143,0.315143369175627,0.0205197132616487,0.499551971326165,0
"s2llg007_190619",420,39,0.0164479440069991,0.475590551181102,0.037095363079615,0.327821522309711,0
"s2llg007_210420",416,100,0.00949367088607595,0.385548523206751,0.00189873417721519,0.526793248945148,0
"s2llg007_210622",429,79,0.0151428571428571,0.074952380952381,0.407333333333333,0.389904761904762,0
"s2llg007_210628",429,82,0.0111431316042267,0.205475504322767,0.0407300672430355,0.638040345821326,0
"s2llg008_170401",701,307,0.0152284263959391,0.140693739424704,0.0248730964467005,0.709813874788494,0
"s2llg008_170415",470,76,0.00685279187817259,0.114382402707276,0.287394247038917,0.0215736040609137,0
"s2llg008_170422",417,20,0.0111670864819479,0.158858102434929,0.0133501259445844,0.758438287153652,0
"s2llg008_170506",416,34,0.0081151832460733,0.149301919720768,0.0494764397905759,0.586125654450262,0
"s2llg008_170516",547,16,0.0116133082234777,0.236911487758945,0.188261142498431,0.386377903327056,0
"s2llg008_170520",425,50,0.0275555555555556,0.348711111111111,0.00835555555555556,0.445244444444444,0
"s2llg008_170527",459,41,0.00781499202551834,0.0902711323763955,0.170893141945774,0.6103668261563,0
"s2llg008_170606",566,187,0.0179419525065963,0.0407211961301671,0.0562884784520668,0.762093227792436,0
"s2llg008_170616",593,164,0.0132867132867133,0.296503496503496,0.0195027195027195,0.476301476301476,0
"s2llg008_170627",564,13,0.00792498487598306,0.167332123411978,0.000544464609800363,0.774833635813672,0
"s2llg008_170705",426,59,0.0131698455949137,0.237874659400545,0.0284287011807448,0.44550408719346,0
"s2llg008_170711",575,48,0.0604680581910183,0.276344086021505,0.0025932953826692,0.382732447817837,0
"s2llg008_170804",1039,128,0.0102451518477863,0.0488840102451518,0.0381997804610318,0.64840834248079,0
"s2llg008_180330",714,10,0.043655303030303,0.00913825757575758,0.354356060606061,0.028125,0
"s2llg008_180414",552,110,0.0103318250377074,0.102262443438914,0.620211161387632,0.0113876319758673,0
"s2llg008_180425",564,49,0.012168284789644,0.543236245954693,0.00414239482200647,0.333980582524272,0
"s2llg008_180502",1001,83,0.0158315177923021,0.406499636891794,0.00954974582425563,0.442628903413217,0
"s2llg008_180524",690,52,0.0218913270637409,0.213688610240334,0.0994252873563218,0.445924764890282,0
"s2llg008_180614",878,151,0.0066941769830353,0.18234754699679,0.241907381934892,0.464511691884457,0
"s2llg008_190414",569,419,0.177111111111111,0.185555555555556,0.0331111111111111,0.301111111111111,0
"s2llg008_190503",701,77,0.0229700854700855,0.0694444444444444,0.0333867521367521,0.697649572649573,0
"s2llg008_190521",431,62,0.0186088527551942,0.267479674796748,0.397199638663053,0.133242999096658,0
"s2llg008_190530",571,42,0.0369880277252678,0.356710775047259,0.00819155639571519,0.419344675488343,0
"s2llg008_210405",571,410,0.0614906832298137,0.204761904761905,0.236438923395445,0.249482401656315,0
"s2llg008_210420",421,204,0.0188940092165899,0.218279569892473,0.00768049155145929,0.660522273425499,0
"s2llg008_210622",417,80,0.0210682492581602,0.2324431256182,0.0320474777448071,0.522650840751731,0
"s2llg009_170415",452,127,0.00707692307692308,0.147794871794872,0.110769230769231,0.402564102564103,0
"s2llg009_170418",401,15,0.00379965457685665,0.151899827288428,0.110017271157168,0.59559585492228,0
"s2llg009_170422",398,10,0.0101374570446735,0.0805841924398625,0.155154639175258,0.0762886597938144,0
"s2llg009_170430",566,57,0.00988867059593975,0.180746561886051,0.0508840864440079,0.615062213490504,0
"s2llg009_170506",417,4,0.00807102502017756,0.156900726392252,0.088135593220339,0.272074253430186,0
"s2llg009_170509",577,3,0.118931475029036,0.010917537746806,0.712833914053426,0,0
"s2llg009_170516",568,6,0.0888493475682088,0.223013048635824,0.193772241992883,0.00622775800711744,0
"s2llg009_170520",409,8,0.0356608478802993,0.364172901080632,0.0338320864505403,0.192269326683292,0
"s2llg009_170606",567,160,0.0593775593775594,0.115233415233415,0.0238329238329238,0.561752661752662,0
"s2llg009_170613",1997,193,0.0279379157427938,0.111178861788618,0.0502032520325203,0.584238728750924,0
"s2llg009_170630",566,98,0.0206552706552707,0.106410256410256,0.0975071225071225,0.579415954415954,0
"s2llg009_170705",425,170,0.045359477124183,0.052156862745098,0.0101960784313725,0.722222222222222,0
"s2llg009_170711",561,11,0.662484848484848,0.0460606060606061,0.0632121212121212,0.0124242424242424,0
"s2llg009_170718",576,8,0.442429577464789,0.0512910798122066,0.187793427230047,0.0311619718309859,0
"s2llg009_180409",369,54,0.0133333333333333,0.233121693121693,0.0214814814814815,0.0546031746031746,0
"s2llg009_180414",561,433,0.00364583333333333,0.00286458333333333,0.00234375,0.701302083333333,0
"s2llg009_180502",1005,246,0.0148880105401845,0.172375933245498,0.0257356170399649,0.650900307422047,0
"s2llg009_180519",721,115,0.0044004400440044,0.167546754675468,0.0520902090209021,0.404345434543454,0
"s2llg009_180526",717,85,0.0115506329113924,0.486445147679325,0.05,0.281540084388186,0
"s2llg009_180624",865,92,0.0499353169469599,0.0852091418714963,0.119404915912031,0.507416990081932,0
"s2llg009_190414",571,113,0.00509461426491994,0.303420669577875,0.351091703056769,0.0166666666666667,0
"s2llg009_190503",709,51,0.00557244174265451,0.239817629179331,0.000506585612968592,0.690932117527862,0
"s2llg009_190521",425,54,0.00718778077268643,0.505750224618149,0.051392632524708,0.225786163522013,0
"s2llg009_190530",575,105,0.0223404255319149,0.123687943262411,0.113262411347518,0.548936170212766,0
"s2llg009_210628",432,113,0.0100313479623824,0.683176593521421,0.0146290491118077,0.207523510971787,0
"s2llg010_170404",434,140,0.0100907029478458,0.0519274376417234,0.0785714285714286,0.803854875283447,0
"s2llg010_170408",420,9,0.0117599351175994,0.313057583130576,0.0160583941605839,0.330819140308191,0
"s2llg010_170415",459,226,0.011444921316166,0.186981402002861,0.0251788268955651,0.698712446351931,0
"s2llg010_170418",401,50,0.0063627730294397,0.230769230769231,0.0901234567901235,0.557834757834758,0
"s2llg010_170422",411,17,0.0083756345177665,0.266920473773266,0.0707275803722504,0.569035532994924,0
"s2llg010_170430",561,51,0.00764705882352941,0.165686274509804,0.0065359477124183,0.691045751633987,0
"s2llg010_170506",404,26,0.00802469135802469,0.129717813051146,0.0884479717813051,0.619223985890653,0
"s2llg010_170509",573,114,0.0100944081336238,0.3199709513435,0.0278867102396514,0.52483660130719,0
"s2llg010_170516",548,3,0.0174311926605505,0.0618960244648318,0.260244648318043,0.00532110091743119,0
"s2llg010_170527",456,43,0.0177562550443906,0.160855528652139,0.0649717514124294,0.633010492332526,0
"s2llg010_170616",1591,91,0.0111777777777778,0.0654,0.112622222222222,0.707088888888889,0
"s2llg010_170630",580,23,0.037342908438061,0.106163973668462,0.241711549970078,0.403470975463794,0
"s2llg010_170705",441,71,0.0138738738738739,0.0618918918918919,0.121351351351351,0.670720720720721,0
"s2llg010_170711",573,11,0.636002372479241,0.0500593119810202,0.0228944246737841,0.0232502965599051,0
"s2llg010_180422",414,27,0.0919035314384152,0.131782945736434,0.0277347114556417,0.493023255813954,0
"s2llg010_180502",1006,182,0.0182847896440129,0.213268608414239,0.0518203883495146,0.470550161812298,0
"s2llg010_180624",871,210,0.0129097327281896,0.0751891074130106,0.171558245083207,0.610085728693898,0
"s2llg010_190530",576,183,0.027735368956743,0.198473282442748,0.00296861747243427,0.63401187446989,0
"s2llg010_190619",416,96,0.018125,0.162916666666667,0.234479166666667,0.283541666666667,0
"s2llg010_210420",420,106,0.045859872611465,0.433333333333333,0.00360934182590234,0.396178343949045,0
"s2llg010_210622",438,73,0.0187214611872146,0.175433789954338,0.0608219178082192,0.404474885844749,0
"s2llg010_210628",428,259,0.00788954635108481,0.691715976331361,0.000591715976331361,0.263510848126233,0
